model,noise_type,snr_db,case_id,category,repeat,status,audio_duration_s,cer,hyp_text,ref_text,inference_time_ms,rtf,ttfp_ms,ttff_ms,e2e_ms,error_msg
qwen3-asr,codec,15.0,h0016,premium,1,ok,34.425,70.83,你好，我想要確定一個我的保費啦，費底咯。因為我最近換著銀行的賬號，想要確定頂個月的保費，敢有成功扣款。若無扣到的話，是要按哪補啦。另外，我想要問看覓，是毋是會當改變啦費的紅色。對即賣個月啦，改做二年啦，我會抵定二年啦，敢哪會較俗。就問一個，若是改做四年啦，但年誒保費大概是偌儕？對，蝦米時陣開始生效？,你好我想確認一下我的保費繳費紀錄因為我最近換了銀行帳號想確認上個月的保費有沒有成功扣款如果沒有扣到的話要怎麼補繳另外我想詢問能不能改變繳費方式從現在的月繳改成年繳我記得年繳好像會比較便宜請問如果改成年繳每年的保費大概是多少從什麼時候開始生效,10234.8,0.297,,,,
qwen3-asr,echo,15.0,h0016,premium,1,ok,34.425,67.5,你好，我想買卡點一個我的保費會記錄，因為我最近換著銀行的賬號，想要卡點點個月的保費敢有成功扣款。若無扣點的話，是欲按怎補啦？另外，我想問看覓新時人改變六位的紅色，對即賣個六改作二的人，我一定二人敢會較熟。請問一個呢是改作四年人，但年誒保費大概是偌儕？對蝦米時陣開始生效？,你好我想確認一下我的保費繳費紀錄因為我最近換了銀行帳號想確認上個月的保費有沒有成功扣款如果沒有扣到的話要怎麼補繳另外我想詢問能不能改變繳費方式從現在的月繳改成年繳我記得年繳好像會比較便宜請問如果改成年繳每年的保費大概是多少從什麼時候開始生效,8799.4,0.256,,,,
qwen3-asr,babble,15.0,h0016,premium,1,ok,34.425,69.17,你好，我想要確定一個我的保費啦，會記錄。因為我最近換著銀行的賬號，想要確定頂個月的保費敢有成功扣款。若無扣著的話，是要按哪補啦。另外，我想要問看覓是毋是會當改變六費嘅方式。對即賣嘅話啦，改做二月六。我會記得二月六敢哪會較俗。即問一個，若是改做四年六，但年嘅保費大概是偌儕？對，蝦米時陣開始生效。,你好我想確認一下我的保費繳費紀錄因為我最近換了銀行帳號想確認上個月的保費有沒有成功扣款如果沒有扣到的話要怎麼補繳另外我想詢問能不能改變繳費方式從現在的月繳改成年繳我記得年繳好像會比較便宜請問如果改成年繳每年的保費大概是多少從什麼時候開始生效,9849.0,0.286,,,,
qwen3-asr,clean,,h0017,policy,1,ok,34.79,46.83,你好，我收到一份保單條款嘅更新通知，不過內底嘅文字足多，我看無呢。我想畀請你替我解釋一個保單條款內底幾個較重要嘅項目，特別是獨我責任嘅部分。另外，我想要確定一個，我嘅保單僅有包含四零嘅保障。那是因為意外啊，是一併組成殘費。保險公司嘅賠付標準是按怎計算嘅？敢會當畀我一個大概嘅說明。,你好我收到一份保單條款的更新通知但是裡面的文字很多我看不懂我想請幫我解釋一下保單條款裡面幾個比較重要的項目特別是除外責任的部分另外我想確認一下我的保單有沒有包含失能的保障如果因為意外或是疾病造成殘廢保險公司的給付標準是怎麼計算的可以給我一個大概的說明嗎,12702.7,0.365,,,,
qwen3-asr,codec,15.0,h0017,policy,1,ok,34.79,43.65,你好，我收到一份保單條款的電訊通知，不過內底的文字足濟我看無呢。我想欲請你替我解釋一個保單條款內底幾個較重要誒項目，特別是獨我責任誒部分。另外，我想欲確認一下，我的保單將有包含四零誒保障。那是因為意外啊，是一併組成殘廢。保險公司誒賠付標準是按怎計算誒？敢會當予我一個大概誒說明。,你好我收到一份保單條款的更新通知但是裡面的文字很多我看不懂我想請幫我解釋一下保單條款裡面幾個比較重要的項目特別是除外責任的部分另外我想確認一下我的保單有沒有包含失能的保障如果因為意外或是疾病造成殘廢保險公司的給付標準是怎麼計算的可以給我一個大概的說明嗎,10044.0,0.289,,,,
qwen3-asr,echo,15.0,h0017,policy,1,ok,34.79,42.06,你好，我收到一份保單條款的電信通知，不過內底的文字我看不明白。我想要請你給我解釋一個保單條款內底幾個較重要誒項目，特別是除外接近誒部分。另外，我想要確定一下，我的保單將有包含四零誒保障，但是因為意外啊是一點造成傷害，保險公司的賠付標準是安怎計算誒？將會給我一個大概誒說明。,你好我收到一份保單條款的更新通知但是裡面的文字很多我看不懂我想請幫我解釋一下保單條款裡面幾個比較重要的項目特別是除外責任的部分另外我想確認一下我的保單有沒有包含失能的保障如果因為意外或是疾病造成殘廢保險公司的給付標準是怎麼計算的可以給我一個大概的說明嗎,9231.9,0.265,,,,
qwen3-asr,babble,15.0,h0017,policy,1,ok,34.79,42.86,你好，我收到一份保單條款的更新通知，不過內底的文字足多我看無呢。我想欲請你替我解釋一個保單條款內底幾個較重要誒項目，特別是除外責任誒部分。另外，我想欲確定一個，我的保單將有包含四零誒保障。那是因為意外啊，是一併組成殘費。保險公司誒服務標準是按怎計算誒？敢會當予我一個大概誒說明。,你好我收到一份保單條款的更新通知但是裡面的文字很多我看不懂我想請幫我解釋一下保單條款裡面幾個比較重要的項目特別是除外責任的部分另外我想確認一下我的保單有沒有包含失能的保障如果因為意外或是疾病造成殘廢保險公司的給付標準是怎麼計算的可以給我一個大概的說明嗎,9117.4,0.262,,,,
qwen3-asr,clean,,h0018,product,1,ok,33.506,48.72,你好，我是替阮父母詢問保險個代志。因兩位即嘛六十五歲左右，請問恁間有適合是大人買個醫療保險啊，是講壽險，保費唔通傷貴啊。阮父母即嘛身體要個算健康，不過年歲啊難免會煩惱，想要替因規劃一個基本個保障。請問一六十五歲投保，一年個保費大概要偌儕？保障個內容有多一寡？,你好我是替我父母詢問保險的事情他們兩位現在六十五歲左右請問你們有沒有適合長輩購買的醫療保險或是壽險保費不要太貴的我父母目前身體還算健康但年紀大了難免會擔心想幫他們規劃一個基本的保障請問以六十五歲投保一年的保費大概要多少保障的內容有哪些,9057.6,0.27,,,,
qwen3-asr,codec,15.0,h0018,product,1,ok,33.506,50.43,你好，我是替阮父母詢問保險個代志。因兩位即嘛六十五歲左右，請問恁當中適合一大人買個醫療保險啊，是講壽險，保費唔通傷貴啊。阮父母即嘛身體要過上健康，毋過年歲啊難免會煩惱，想要替因規劃一個基本個保障。請問以六十五歲投保，一年個保費大概愛偌儕？保障個內容有叨一寡？,你好我是替我父母詢問保險的事情他們兩位現在六十五歲左右請問你們有沒有適合長輩購買的醫療保險或是壽險保費不要太貴的我父母目前身體還算健康但年紀大了難免會擔心想幫他們規劃一個基本的保障請問以六十五歲投保一年的保費大概要多少保障的內容有哪些,8296.7,0.248,,,,
qwen3-asr,echo,15.0,h0018,product,1,ok,33.506,43.59,你好，我是替我父母詢問保險的事情。因為即嘛六十五歲左右，請問您有沒有適合是大人買的醫療保險啊，是工傷險，保費會通收費啊。我父母即嘛身體要擱剩健康，不過年歲啊難免會煩惱，想要替伊規劃一個基本的保障，請問一六十五歲投保，一年的保費大概要偌儕，保障的內容叨一塊？,你好我是替我父母詢問保險的事情他們兩位現在六十五歲左右請問你們有沒有適合長輩購買的醫療保險或是壽險保費不要太貴的我父母目前身體還算健康但年紀大了難免會擔心想幫他們規劃一個基本的保障請問以六十五歲投保一年的保費大概要多少保障的內容有哪些,8139.0,0.243,,,,
qwen3-asr,babble,15.0,h0018,product,1,ok,33.506,50.43,你好，我是替阮父母詢問保險嘅代志。因兩位即嘛六十五歲左右，請問恁當中適合是大人買嘅醫療保險啊，是講壽險？保費唔通傷貴啊。阮父母即嘛身體要過上健康，唔過年歲啊難免會煩惱，想要替因規劃一個基本嘅保障。請問以六十五歲投保，一年嘅保費大概愛偌儕？保障嘅內容有叨一寡？,你好我是替我父母詢問保險的事情他們兩位現在六十五歲左右請問你們有沒有適合長輩購買的醫療保險或是壽險保費不要太貴的我父母目前身體還算健康但年紀大了難免會擔心想幫他們規劃一個基本的保障請問以六十五歲投保一年的保費大概要多少保障的內容有哪些,8357.8,0.249,,,,
qwen3-asr,clean,,h0019,policy,1,ok,31.812,47.32,你好，我最近結婚啊，阮太太也希望會當有一個保障。我想要替伊投保，請問會當替我說明一個目前有叨一寡適合新婚女性購買的保險產品無？咱打算每年要生囡仔，所以我嘛想要了解看覓，敢有針對生囡仔或是母嬰保障的商品。啊，擱有囡仔出世了後，是欲按哪替伊規劃保險？多謝你的說明。,你好我最近結婚了我太太也希望能有一個保障我想幫她投保請問可以幫我說明一下目前有哪些適合新婚女性購買的保險商品嗎我們打算明年要生小孩所以我也想了解看看有沒有針對生育或是母嬰保障的商品以及小孩出生之後要怎麼幫他規劃保險謝謝的說明,9115.7,0.287,,,,
qwen3-asr,codec,15.0,h0019,policy,1,ok,31.812,52.68,你好，我最近結婚啊，阮太太也希望會當有一個保障。我想要替伊投保，請問會當替我說明一個目前有倒一寡適合新婚理想購買的保險產品無？咱打算每年要生囡仔，所以我嘛想要了解看覓，當有佔對生囡仔啊，是無因保障的商品，啊，擱有囡仔出世了後，是要按哪替伊規劃保險？多謝你的說明。,你好我最近結婚了我太太也希望能有一個保障我想幫她投保請問可以幫我說明一下目前有哪些適合新婚女性購買的保險商品嗎我們打算明年要生小孩所以我也想了解看看有沒有針對生育或是母嬰保障的商品以及小孩出生之後要怎麼幫他規劃保險謝謝的說明,8188.7,0.257,,,,
qwen3-asr,echo,15.0,h0019,policy,1,ok,31.812,66.07,你好，我最近結婚啊，阮太太也希望會當有一個二中，我想欲配到二，請問會當配我算命一個目前有二句話適合新婚，你想購買二樣商品不？咱怕生未明要生囡仔，所以我也想要了解看覓，敢有相對生囡仔還是有嬰二種的商品，啊個有囡仔出生了後是欲安那配幾回二樣，到時你也算命。,你好我最近結婚了我太太也希望能有一個保障我想幫她投保請問可以幫我說明一下目前有哪些適合新婚女性購買的保險商品嗎我們打算明年要生小孩所以我也想了解看看有沒有針對生育或是母嬰保障的商品以及小孩出生之後要怎麼幫他規劃保險謝謝的說明,9098.8,0.286,,,,
qwen3-asr,babble,15.0,h0019,policy,1,ok,31.812,48.21,你好，我最近結婚啊，阮太太嘛希望會當有一個保障，我想要替伊投保，請問會當替我說明一個目前有叨一寡適合新婚女性購買的保險產品無？咱打算每年要生囡仔，所以我嘛想要了解看覓當有正對生囡仔啊是母嬰保障的商品，啊擱有囡仔出世了後是欲按怎替伊規劃保險，多謝你的說明。,你好我最近結婚了我太太也希望能有一個保障我想幫她投保請問可以幫我說明一下目前有哪些適合新婚女性購買的保險商品嗎我們打算明年要生小孩所以我也想了解看看有沒有針對生育或是母嬰保障的商品以及小孩出生之後要怎麼幫他規劃保險謝謝的說明,9610.2,0.302,,,,
qwen3-asr,clean,,h0020,claim,1,ok,34.846,42.5,你好，我頂個月因為急性腰肌炎住院，攏總住十天啊。我有投保開智人壽誒住院醫療保險，想要申請住院日日保險金甲醫療費用誒服務。我佇醫院誒時陣有做幾啊項特殊檢查，費用不低，想要確定即誒檢查費用敢有佇保障範圍內底。另外，出院了後擱會繼續回診提藥啊，門診誒費用敢有發到做會申請。,你好我上個月因為急性腎炎住院總共住了十天我有投保凱基人壽的住院醫療保險想要申請住院日額保險金跟醫療費用的給付我在醫院的時候有做了幾項特殊檢查費用不低想確認這些檢查費用有沒有在保障範圍內另外出院之後還要繼續回診拿藥門診的費用有沒有辦法一起申請,10849.9,0.311,,,,
qwen3-asr,codec,15.0,h0020,claim,1,ok,34.846,45.83,你好，我頂句話因為急性腰肌炎住院，攏從大十天啊。我有投保開己人受的住院醫療保險，想要申請住院日野保險增加醫療費用的防護。我佇醫院個時陣有做幾啊項特殊檢查，費用不低，想要確定遮個檢查費用敢有佇保障範圍內底。另外出院了後，擱愛繼續會進批藥啊，門診個費用敢有發到做會申請。,你好我上個月因為急性腎炎住院總共住了十天我有投保凱基人壽的住院醫療保險想要申請住院日額保險金跟醫療費用的給付我在醫院的時候有做了幾項特殊檢查費用不低想確認這些檢查費用有沒有在保障範圍內另外出院之後還要繼續回診拿藥門診的費用有沒有辦法一起申請,8684.8,0.249,,,,
qwen3-asr,echo,15.0,h0020,claim,1,ok,34.846,56.67,你好，我點對話，因為之前有幾年住院，攏總住一缸啊。我有到保險開支人壽的住院醫療保險，想買新鮮住院職業保險金加醫療費用的服務。我佇病院誒時陣有做幾項特殊檢查，費用不低，想買較點只誒檢查費用，更有保障範圍內底。另外出院了後，擱愛繼續會進退療啊，門診誒費用更有，我到做會實現。,你好我上個月因為急性腎炎住院總共住了十天我有投保凱基人壽的住院醫療保險想要申請住院日額保險金跟醫療費用的給付我在醫院的時候有做了幾項特殊檢查費用不低想確認這些檢查費用有沒有在保障範圍內另外出院之後還要繼續回診拿藥門診的費用有沒有辦法一起申請,9435.2,0.271,,,,
qwen3-asr,babble,15.0,h0020,claim,1,ok,34.846,45.0,你好，我頂過話因為急性腰肌炎住院，攏總住十天啊。我有投保開己人手誒住院醫療保險，想要申請住院日業保險金加醫療費用誒服務。我佇醫院誒時陣有做幾啊項特殊檢查，費用不低，想要確定遮誒檢查費用敢有佇保障範圍內底。另外，出院了後擱會繼續回診提藥啊，門診誒費用敢有發到做會申請。,你好我上個月因為急性腎炎住院總共住了十天我有投保凱基人壽的住院醫療保險想要申請住院日額保險金跟醫療費用的給付我在醫院的時候有做了幾項特殊檢查費用不低想確認這些檢查費用有沒有在保障範圍內另外出院之後還要繼續回診拿藥門診的費用有沒有辦法一起申請,9774.4,0.281,,,,
